Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2014-01-02,74.75324249267578,75.19884616616056,74.49430969710006,74.94593634560303,4540300
2014-01-03,74.87972259521484,75.20489444283866,74.58466103862828,75.03026486203038,3506000
2014-01-06,74.68099212646484,75.15068777267362,74.3799076475586,75.02422824865059,4252300
2014-01-07,75.31324005126953,75.46378222812058,74.45816158935948,74.92182947262032,4563300
2014-01-08,74.24140930175781,74.94594586026179,73.91623752225189,74.93390450288057,8282500
2014-01-09,74.24140930175781,74.31968961019679,73.4766521737945,74.31968961019679,5643500
2014-01-10,72.86843872070312,73.97040399620815,72.48305110412096,73.76566883485384,8127500
2014-01-13,71.80862426757812,72.80220363540009,71.66410505227877,72.74800605829844,6504200
2014-01-14,72.00130462646484,72.1096951662231,71.53763679172134,71.89893705952151,6904600
2014-01-15,71.7664794921875,72.30240936953027,71.68819920021257,72.07358687393808,5829300
2014-01-16,71.55570983886719,71.83270689775361,71.17032222700932,71.72431634478217,5041100
2014-01-17,71.83271026611328,72.48907199408633,71.50151561811948,71.6761451057723,7199700
2014-01-21,72.4770278930664,72.79617658129835,71.96518539717462,72.70585035398032,5602300
2014-01-22,72.51920318603516,72.71792003214804,72.24220603426458,72.56737780221724,4977500
2014-01-23,71.29076385498047,72.1699297515615,71.21248356489689,72.16390677719096,6205800
2014-01-24,70.02620697021484,71.14021827835379,70.008142642144,70.97763473153306,7094900
2014-01-27,70.1104965209961,70.6042746331708,69.7793019238499,70.0081289524899,6179500
2014-01-28,70.357421875,70.47183545208229,69.8937537788295,70.28516453720887,4303700
2014-01-29,69.8515853881836,70.38751528785134,69.67695587341109,69.93588865818636,5522100
2014-01-30,70.12255096435547,70.42965832139255,69.35779865296153,70.03824770464853,5538700
2014-01-31,67.22010803222656,68.58703391400398,66.90698224719257,68.58703391400398,15523500
2014-02-03,66.92501068115234,67.71987296440206,66.56371047861725,67.65363405794947,11275300
2014-02-04,66.73837280273438,67.46699653869354,66.53363301072683,67.35860596508569,9717200
2014-02-05,65.94952392578125,66.8407357573195,65.79898172812963,66.8407357573195,10562900
2014-02-06,67.00332641601562,67.05150102697775,66.1843810005784,66.30481293379994,7983300
2014-02-07,67.47301483154297,67.5151664631221,66.47341243383323,67.38871156838472,7071800
2014-02-10,67.2562255859375,67.72591645092487,66.88890230040988,67.72591645092487,9251300
2014-02-11,68.39434814453125,68.56897768546322,67.41280984874754,67.46098446573244,6874700
2014-02-12,68.0602035522461,68.58266911712478,67.92654892378988,68.58266911712478,6422100
2014-02-13,68.351806640625,68.49153309337082,67.54380711825496,67.87794365306706,5061600
2014-02-14,68.94109344482422,69.15372365980609,67.79288101393999,68.39432672416292,6776400
2014-02-18,68.47331237792969,69.32383799757093,68.40648506699412,69.17195858817041,6106600
2014-02-19,69.01399230957031,69.89489553240493,68.32749915107797,68.37610166716355,7989900
2014-02-20,69.62149810791016,70.06498788112334,68.71022194253177,68.9593063191972,8406900
2014-02-21,68.4551010131836,69.70658610883964,68.40649848024735,69.69443779310191,9221100
2014-02-24,69.34814453125,69.86453363547027,68.67987600608305,68.87428147949511,7337900
2014-02-25,69.84630584716797,70.13183988788485,69.40281591765181,69.48179617954739,5976100
2014-02-26,70.17436218261719,70.3869924244327,69.50001724786539,69.755173538044,6113800
2014-02-27,70.28374481201172,70.36272046757988,69.59724664325124,70.26552001726473,4922600
2014-02-28,70.06500244140625,70.9215998046774,69.74909070949724,70.39306248531581,6944600
2014-03-03,69.76730346679688,70.58745575266843,69.41494685963409,69.73693037453634,6046200
2014-03-04,70.05889892578125,70.6360385403566,70.02244936885758,70.40518362152434,5611500
2014-03-05,69.51822662353516,70.02246725304951,69.2630703899221,69.91311391935955,6703700
2014-03-06,69.77338409423828,69.95564119861655,69.46962534360163,69.68833201485928,5179600
2014-03-07,69.91313934326172,70.44167678580695,69.6458300670369,69.90706286834961,5055600
2014-03-10,70.37482452392578,70.43557998152873,69.32989832401854,70.13789307124436,6203000
2014-03-11,69.56684112548828,70.61177213085102,69.40280877918593,70.41129021203322,6274300
2014-03-12,70.2594223022461,70.69075930918085,69.33599281092738,69.34206928567073,6812900
2014-03-13,69.53038787841797,70.32016261709904,69.32991059182235,70.22903404956023,5405100
2014-03-14,69.31775665283203,69.8037725827608,69.06260037536558,69.4757125253076,6280000
2014-03-17,69.90705108642578,70.04070570201245,69.33598305073421,69.41496330630353,5894500
2014-03-18,70.61783599853516,70.8122414216595,69.98601721463334,70.24117809841412,6329600
2014-03-19,69.98603820800781,70.9216160358691,69.65798272401038,70.39915043544018,5569600
2014-03-20,70.17436218261719,70.5206470435715,69.4514147254528,69.77339832520082,5280600
2014-03-21,70.24725341796875,71.6870716960541,70.21688032112611,70.648217230217,14893600
2014-03-24,70.38089752197266,70.891214603701,70.25939588274662,70.47202606888742,5386900
2014-03-25,71.13422393798828,71.194979397764,70.59961019089405,70.61176313684554,5573000
2014-03-26,71.5108871459961,71.85717194904477,71.29825693973653,71.56556613331476,5971600
2014-03-27,71.48660278320312,71.68100825129706,70.97629016757857,71.5352053089746,5224600
2014-03-28,71.99081420898438,72.02119193395465,71.50479841940026,71.76603109517846,5875100
2014-03-31,72.23992156982422,72.67125851875491,71.98476064983,72.16701778768422,5482700
2014-04-01,72.29460144042969,72.66518758331864,72.19739639016746,72.38573001630256,5391400
2014-04-02,72.50721740722656,72.62264722292056,72.0029767370792,72.0029767370792,4505600
2014-04-03,72.31890869140625,72.77454697350811,72.22778010798741,72.76847049861557,4446400
2014-04-04,72.173095703125,72.75023559287138,72.04551292308389,72.75023559287138,5301300
2014-04-07,71.2861099243164,72.18523797343377,71.2861099243164,71.8814791863658,5241300
2014-04-08,71.56556701660156,71.87539762026488,71.18890447872796,71.480514933048,4706100
2014-04-09,72.35533905029297,72.44646760950438,71.43798625488246,71.58379380361716,5376500
2014-04-10,70.89122772216797,71.72352383836322,70.8061756319727,71.20105835002587,8769200
2014-04-11,71.09777069091797,71.52303571238708,70.77578716472843,70.77578716472843,7028800
2014-04-14,72.11231231689453,72.19129254396381,71.28608829594866,71.58984699085552,6817700
2014-04-15,73.08436584472656,73.09043768325944,71.89362732352502,72.11841049400525,7681900
2014-04-16,74.01385498046875,74.19003560415297,73.44886354416784,73.44886354416784,7277000
2014-04-17,75.13777923583984,75.24105611857911,73.9470452598682,73.9470452598682,8604900
2014-04-21,75.47796630859375,75.57517132489764,74.75502369854229,74.75502369854229,6351100
2014-04-22,75.3321762084961,75.54480642402187,75.09524473476867,75.25320059558398,5849200
2014-04-23,75.75138092041016,75.91540865443612,75.44762208073892,75.44762208073892,5596300
2014-04-24,75.51445770263672,75.89111573886542,75.41725263845346,75.84251320677379,5185300
2014-04-25,75.32610321044922,75.75744013469914,75.07702341362493,75.47191076638623,5776300
2014-04-28,76.3831787109375,76.58365596700997,75.48405075510252,75.490127228011,7687800
2014-04-29,76.52899169921875,77.31876178672361,76.40141356127546,76.49861396566452,6666800
2014-04-30,76.25559997558594,76.53506212422262,76.12802184772538,76.40140752313317,6123500
2014-05-01,75.90324401855469,76.40140822309417,75.50228021161287,76.34065739522175,6379600
2014-05-02,75.76958465576172,76.42570467953936,75.07701506454892,75.2714204825211,5406100
2014-05-05,76.15841674804688,76.45609911349774,75.53874611875004,75.8303566445942,4224400
2014-05-06,75.9214859008789,76.35889937605116,75.6481001614002,75.93971068984573,5600000
2014-05-07,76.68695831298828,77.02109025393298,76.32852047380234,76.51684947024374,5436000
2014-05-08,75.99436950683594,76.62618832669222,75.86071953676253,76.36495558997271,5009800
2014-05-09,75.95791625976562,76.58973504903994,75.72098479316162,76.17662294201408,4826100
2014-05-12,76.08551788330078,76.28599984311002,75.71493170365062,76.28599984311002,4914700
2014-05-13,76.45609283447266,76.54114493190221,75.92147898848806,76.28598863961354,4415200
2014-05-14,76.8023681640625,77.02107485458592,76.40140898809695,76.63226399032007,4961400
2014-05-15,75.85883331298828,76.89430392141398,75.69953373827481,76.69211060594192,5939500
2014-05-16,75.47282409667969,76.18968613418154,75.29513950477153,75.95073212168091,6435100
2014-05-19,75.3318862915039,75.61985765704839,75.27061688224165,75.3318862915039,4042300
2014-05-20,75.0561752319336,75.42379637979094,74.89687102052469,75.33188992418748,4044400
2014-05-21,76.07328033447266,76.19581918322359,75.3257812032426,75.36254192295638,4758700
2014-05-22,75.74848937988281,76.2264017674718,75.70560034600928,76.03646061069976,3262700
2014-05-23,75.58924102783203,76.19581625256662,75.56473232411302,76.03651201567163,3808100
2014-05-27,75.26448822021484,75.96909811013752,75.20934715447923,75.82817893688674,4283300
2014-05-28,75.06842041015625,75.55245666934734,75.06842041015625,75.30125069976184,4702900
2014-05-29,74.94590759277344,75.30127681892056,74.53539728389198,75.29514847376416,6255000
2014-05-30,75.23384094238281,75.28898199719002,74.75593310249897,74.89685224782096,5174700
2014-06-02,74.87849426269531,75.38703929019094,74.75595543237294,75.31964153114662,3689800
2014-06-03,75.08680725097656,75.25223512034819,74.57826228194837,74.98877245834434,3563800
2014-06-04,74.96429443359375,75.16648777021273,74.74984908016064,74.9459140710935,3285500
2014-06-05,75.68112182617188,75.84042601886857,75.03165771875942,75.074546769729,4220600
2014-06-06,76.09163665771484,76.40411202568902,75.69337851324406,75.79140862636655,4295400
2014-06-09,76.2019271850586,76.36735505416524,75.90169913902044,75.98135357654559,3657700
2014-06-10,76.79624938964844,76.81463442006554,76.06713545135472,76.57568044476375,5869400
2014-06-11,76.69822692871094,76.87591151070826,76.35511445288542,76.667589882845,4570900
2014-06-12,77.26803588867188,77.34156198878101,76.84526899351835,77.03521025016113,6815800
2014-06-13,77.97264099121094,77.97264099121094,77.13936393983032,77.16387263834812,5573600
2014-06-16,78.75690460205078,78.92233716653689,77.89912343270349,77.90525177664361,7065300
2014-06-17,78.93460083007812,79.06326334229368,78.16259303488438,78.36478633176608,6720700
2014-06-18,79.82298278808594,79.95777825798223,78.64659360917206,79.01421931781833,7697700
2014-06-19,80.8707275390625,80.8768512075645,79.59630330723166,79.82912424876622,7419900
2014-06-20,81.08515930175781,81.12192000699368,80.19061764398145,80.8462053686136,11348300
2014-06-23,81.47730255126953,81.83880469381677,81.13419011349355,81.19546419843043,11006900
2014-06-24,80.7359390258789,81.77140938816892,80.6991783134613,81.3302621409316,8581100
2014-06-25,80.40508270263672,81.0974406925399,80.27028717629956,80.47248046580529,6714200
2014-06-26,80.21513366699219,80.39894656978649,79.3634762548541,80.39282290103463,6111400
2014-06-27,79.87202453613281,80.2335173387992,79.22256035531171,80.09872182778581,8674700
2014-06-30,79.98845672607422,80.03747413589218,79.26546161765296,79.7433696769844,5698900
2014-07-01,79.98229217529297,80.52147412161433,79.93328413391039,80.22737912776236,4000500
2014-07-02,79.7923812866211,80.21514823509412,79.64533841697084,79.97619422279818,5136800
2014-07-03,80.38057708740234,80.62565475820438,80.09260568219733,80.53375296893208,3514000
2014-07-07,79.93943786621094,80.04359635426663,79.66372312146176,79.92105750650197,3660000
2014-07-08,79.59016418457031,79.88426853412629,79.35734326089452,79.4676253801444,4687600
2014-07-09,80.50310516357422,80.68691806666611,79.64532408129557,79.81688029775131,5200800
2014-07-10,79.80461120605469,80.17836062290353,79.59016129426342,79.94553035857145,4404800
2014-07-11,78.71400451660156,79.58404220027766,78.44441353169398,79.11839099396293,5242700
2014-07-14,79.19804382324219,79.3450960155152,78.65887114979975,78.91620547444305,4135800
2014-07-15,79.19804382324219,79.3450960155152,78.79979032419932,79.0816380221111,4845000
2014-07-16,80.1967544555664,80.22739149798791,79.46151218301416,79.5840510035874,4491800
2014-07-17,79.70047760009766,80.57051550494944,79.57793876192815,80.0435900866179,4953600
2014-07-18,79.89043426513672,80.09875127725257,79.39414576898928,80.0436101885954,4339400
2014-07-21,80.44180297851562,80.47244000984718,79.65754359179651,79.71881765445961,3714000
2014-07-22,81.23221588134766,81.61208898822039,80.60113214291184,80.60113214291184,4391700
2014-07-23,82.02872467041016,82.05935235756856,81.17093440042548,81.30572988072149,4589500
2014-07-24,82.62305450439453,82.77623034934216,81.91231634005075,82.12063324539272,5337900
2014-07-25,81.83882141113281,82.476029018721,81.52633660288087,82.45764865930789,3702000
2014-07-28,81.6365966796875,81.97970905545871,81.42214677027498,81.83265688765202,4625000
2014-07-29,81.13419342041016,81.93070981149086,81.13419342041016,81.42828847204608,4189100
2014-07-30,81.20157623291016,81.9123143802491,80.57049251475394,81.47116720942572,4601800
2014-07-31,79.18577575683594,80.85845310370794,79.0999976710761,80.71140094992957,7973700
2014-08-01,78.36477661132812,79.01424548367011,77.42121268414458,78.27899849745296,7377800
2014-08-04,78.53019714355469,78.64661229058248,77.21901218329074,78.23610211624556,7360000
2014-08-05,76.56341552734375,78.30961926474072,76.33058992054279,78.30961926474072,8066700
2014-08-06,77.03519439697266,77.79494524352387,76.46538009342035,76.52664949362429,5134900
2014-08-07,76.9861831665039,77.64790396058294,76.48376656534523,77.31704356354342,4650700
2014-08-08,78.34024810791016,78.4015175059679,77.14547848484015,77.24350858682145,4730700
2014-08-11,78.24836730957031,78.83656213783102,78.1442088312918,78.52408670299553,3466500
2014-08-12,77.86847686767578,77.98489201552194,77.35993657217959,77.89911390907409,4944100
2014-08-13,78.18097686767578,78.57311146445711,77.73370586633789,78.20548557213445,3518200
2014-08-14,77.7888412475586,78.24224056043981,77.5253785371228,78.22998854638661,4524000
2014-08-15,77.9186019897461,78.34496222967044,77.65908041513491,78.11633338672914,5754300
2014-08-18,78.04219055175781,78.22138066061183,77.62818644311663,78.0236492547801,4630000
2014-08-19,78.86398315429688,78.90723673787615,78.19664282397196,78.30168656776632,3887800
2014-08-20,78.77748107910156,78.84545167401772,78.33876478464377,78.62918374214237,3230300
2014-08-21,79.04936218261719,79.20383523350237,78.58592888709984,78.89488441744474,2668100
2014-08-22,78.54267883300781,78.78366378036948,78.14721611352778,78.48706438361572,3236900
2014-08-25,78.99374389648438,79.13587022210909,78.70950538809606,78.82690999249296,2645700
2014-08-26,79.2470932006836,79.53133643598008,79.05554228124606,79.12968859107363,2832400
2014-08-27,79.48809814453125,79.59932706584505,79.21003998411203,79.34598120539731,2767000
2014-08-28,79.55603790283203,79.64872077750313,79.24708241583075,79.26561899076496,2409000
2014-08-29,79.98860168457031,80.03803571121482,79.40158793960373,79.71054353469945,3519000
2014-09-02,78.80838012695312,79.94533897161357,78.51178073269335,79.83411007376465,4744500
2014-09-03,79.006103515625,79.63637539699323,78.88869891307294,79.3706687551269,3846300
2014-09-04,78.35112762451172,79.37686229057478,77.98037720132089,79.22238451900775,5191200
2014-09-05,78.72188568115234,78.7466026941945,77.95567713399852,78.56740788535507,5035500
2014-09-08,77.98655700683594,78.32022955645961,77.6652453188395,78.27697596933918,4200800
2014-09-09,77.3501205444336,77.72704673574084,76.78164339876261,76.92376032803631,6721600
2014-09-10,76.79399108886719,77.0782296303932,76.00924606272885,76.9052152759241,10941800
2014-09-11,76.51592254638672,76.66421987081495,75.63849003161322,76.17606960052314,6569600
2014-09-12,75.79299926757812,76.4109105426859,75.51493636520628,76.33675949252896,4915600
2014-09-15,76.76927947998047,77.10295206462604,75.42223299276151,75.60142779086493,5437600
2014-09-16,77.21416473388672,77.65906144700521,76.37998575393317,76.65804384248862,6587200
2014-09-17,77.06585693359375,77.54164630621325,76.8990183316913,77.31919797986771,4583500
2014-09-18,76.7074966430664,77.26361767065252,76.5283018278282,77.14621303308202,4683200
2014-09-19,77.11528778076172,77.67140385953728,77.02260019620365,77.20179493587287,10090000
2014-09-22,76.30584716796875,77.18946030769256,76.29349101916243,76.99172892677545,5850500
2014-09-23,76.0401611328125,76.60864309719393,75.91658076167552,76.33058019070226,5620700
2014-09-24,75.63233184814453,76.04633122085376,74.67456760210898,76.04633122085376,8005900
2014-09-25,74.56951904296875,75.76208777138936,74.56951904296875,75.50874193270823,6466300
2014-09-26,75.05767822265625,75.40988743687528,74.16170410628251,74.48920101975686,5500500
2014-09-29,74.48916625976562,74.60656613352886,73.61790956499267,74.59420998892246,6791500
2014-09-30,73.72914123535156,74.46445684293835,73.32132242178082,74.46445684293835,8385700
2014-10-01,72.69725036621094,73.74769747343832,72.53041170968342,73.40784915723565,8027900
2014-10-02,72.36357116699219,72.85172151431358,71.7580161990667,72.53658552517442,8171200
2014-10-03,72.73430633544922,73.0123691258388,71.92484439961936,73.0123691258388,6298300
2014-10-06,72.96910095214844,73.56229960564386,72.46859459719094,72.85788150819022,5409500
2014-10-07,71.69004821777344,73.17921632448495,71.67769206928952,72.58602219721227,7303800
2014-10-08,72.88260650634766,73.06798170717587,71.1524583938621,71.57263809669051,9517400
2014-10-09,70.75701141357422,72.3450429771683,70.59017275291728,72.30796510019552,11489200
2014-10-10,70.37391662597656,71.51087585399603,69.74982490143485,70.87442326361996,9253100
2014-10-13,69.22460174560547,70.8064531549989,69.11337752373943,70.16382955564961,7799100
2014-10-14,67.83427429199219,69.8548460648162,67.41409458956144,69.57678326383703,11541500
2014-10-15,67.51915740966797,67.6612790655538,65.90023301903408,67.08662143834331,15278400
2014-10-16,68.62518310546875,68.7858412596094,66.24004665223912,66.70966025665007,11908400
2014-10-17,69.08247375488281,69.66330707472149,68.4213089622378,69.07011289093339,10895500
2014-10-20,68.89090728759766,69.37905762279824,68.56959558956423,68.91562429733678,8823800
2014-10-21,71.11539459228516,71.16482861752273,69.76835276172221,69.93518670403887,8899700
2014-10-22,70.44187927246094,71.82599908904184,70.38626952536747,71.18337085277145,7211600
2014-10-23,71.79508209228516,72.4933198396689,71.02886904205742,71.67767749127074,7195500
2014-10-24,71.62210083007812,71.83836884156874,70.76938022150215,71.79511523927061,5507900
2014-10-27,71.07212829589844,71.28840093908592,70.10818854749343,70.67666559325602,6714600
2014-10-28,72.37593841552734,72.46244560788631,71.15865729039375,71.78274421894224,7272600
2014-10-29,72.38208770751953,73.48814886459078,71.73945975911737,72.91349149726966,6873700
2014-10-30,72.41918182373047,72.45007926563561,71.41198838907887,71.78891455174033,5174400
2014-10-31,74.11845397949219,74.25439521139695,71.91869139569162,73.12979690330592,10669500
2014-11-03,72.15966033935547,74.13079833438685,71.96192896815677,74.0442911541304,10343300
2014-11-04,71.28842163085938,71.69006016641394,70.93621241176673,71.67152358345464,9585800
2014-11-05,72.32649993896484,72.4809777220773,70.97327305032766,72.46243642810204,6603300
2014-11-06,73.24101257324219,73.2533734370397,71.90014642279559,72.23381903100461,6383800
2014-11-07,73.40782928466797,73.98248670792822,73.13594693387783,73.37693184870115,7366600
2014-11-10,72.86409759521484,73.94544234395659,72.4871713342246,73.88983259116573,6114600
2014-11-11,73.18540954589844,73.3275264925954,72.48099110201358,72.88262964081787,3957000
2014-11-12,72.69725036621094,73.35223470029709,72.53041170968342,72.8270111466834,4923900
2014-11-13,71.95575714111328,72.58602920324755,71.45525057916831,72.35121993079864,11019900
2014-11-14,72.54196166992188,72.56067014914821,71.98068350310217,72.15530231988922,4891700
2014-11-17,72.18648529052734,72.43594277876964,71.88713535303542,72.31744940130324,5713700
2014-11-18,72.01189422607422,72.73531598694235,71.87469231676965,72.32371501703635,5672800
2014-11-19,72.6355209350586,72.76648506948538,71.76242194753995,72.32370020794527,4270300
2014-11-20,73.15938568115234,73.25917060886756,72.44220173472996,72.44220173472996,5272800
2014-11-21,73.9513931274414,74.1571959168179,73.42129892650682,74.08235724122483,7361600
2014-11-24,73.333984375,73.9513927398939,73.05958541527531,73.67075127639507,5807600
2014-11-25,72.43597412109375,73.47745447028724,72.11167781865723,73.4649837315818,6671400
2014-11-26,71.78736877441406,72.56068285185229,71.73123856890281,72.38606400449592,6715100
2014-11-28,67.89584350585938,69.65451213023734,67.6214397568905,69.59214418146698,11935600
2014-12-01,69.6794662475586,70.15343035743363,67.77735778685282,68.2139049296343,13400100
2014-12-02,71.10758972167969,71.44435664573822,69.15559386938405,69.3925758864595,8548700
2014-12-03,70.91427612304688,71.60651858556547,70.56503839709414,71.5566261224273,8049800
2014-12-04,70.02246856689453,70.52138368226822,69.2304459360965,70.52138368226822,8100700
