Price,Close,High,Low,Open,Volume
Ticker,UNH,UNH,UNH,UNH,UNH
Date,,,,,
2014-01-02,61.498748779296875,62.09254218648502,61.44926809271476,61.77915401804714,3067000
2014-01-03,61.93585205078125,62.480164833736445,61.523496169894486,61.68844229748003,3206400
2014-01-06,61.22660446166992,62.19976467218369,61.12764306904095,62.19976467218369,3424500
2014-01-07,63.09870147705078,63.77496490026777,61.80390420484076,61.80390420484076,6542500
2014-01-08,62.364707946777344,63.05746283154597,62.24924879931591,62.9502525637751,6172200
2014-01-09,62.74409484863281,62.87604550597319,62.38946841220339,62.38946841220339,6291500
2014-01-10,61.60597610473633,62.92552017177173,61.48227435399763,62.8430439485427,6632200
2014-01-13,60.979209899902344,61.85340264381109,60.76478300896215,61.58124616208548,5248700
2014-01-14,61.0451774597168,61.30908503933744,60.77302729064611,61.06992410422596,5783900
2014-01-15,61.72142791748047,61.737925676982826,61.02042414787083,61.02042414787083,7043300
2014-01-16,60.006046295166016,61.721442456436144,59.50297147671973,61.135897697206715,8892800
2014-01-17,59.80810546875,60.30293765272787,59.626674132284386,60.30293765272787,5551300
2014-01-21,60.33592224121094,60.715288938893934,59.71738835089151,59.9730470121002,6379300
2014-01-22,60.53386306762695,60.97095942818568,60.40190612524143,60.88848948522139,4864700
2014-01-23,60.36891555786133,60.77302896596195,59.78337079606311,59.95655956008344,5050300
2014-01-24,59.04936599731445,60.13798536543065,58.867928387286426,60.063764320629346,5523600
2014-01-27,59.09061050415039,59.544198286283184,58.670005661910515,58.8102051786396,4233600
2014-01-28,59.140098571777344,59.676162646565594,58.9421694475052,59.09061786372266,2932700
2014-01-29,58.76895523071289,60.17096254966578,58.42257154815158,58.876165482427886,6005100
2014-01-30,60.039024353027344,60.236953432471054,58.99163679469825,59.13183629713538,4254000
2014-01-31,59.61018371582031,59.667913305457745,58.92567123008119,59.27205505995916,4291500
2014-02-03,58.34012985229492,59.55245759739902,58.25765990401346,59.49472800439662,4526100
2014-02-04,58.15043640136719,58.55454346065906,57.56489172180687,58.38960360153447,4646100
2014-02-05,58.406105041503906,58.719493344162075,57.589641902964615,57.680360728586024,4394300
2014-02-06,58.44734191894531,58.60403292092231,57.80406127126742,58.36486568500103,4765600
2014-02-07,58.851436614990234,59.090603800422834,57.820546828842076,58.14218393875615,6902900
2014-02-10,57.51540756225586,58.61227592639151,57.37520804589186,58.48032529100558,7774000
2014-02-11,58.24113464355469,58.447312540674545,57.383433836490084,57.531882174098385,5543000
2014-02-12,57.92776107788086,58.801959955138685,57.71334051792065,58.48032282314602,4120600
2014-02-13,58.727745056152344,58.95042083597293,57.67211462574662,57.83705452097739,3788000
2014-02-14,60.63278579711914,60.89669322145728,58.55451561696245,58.68647247515617,6848800
2014-02-18,60.88847732543945,61.540000441235044,60.5750827958872,60.63281237363861,5538400
2014-02-19,60.65755081176758,61.28432720200952,60.55033425897658,60.65755081176758,3926500
2014-02-20,60.59981918334961,61.119385295203,60.393641255971936,60.69878056157825,4134000
2014-02-21,60.87197494506836,61.1111421181876,60.48435939870446,60.558586731352584,4552300
2014-02-24,62.68636703491211,63.313143686156614,61.02869399042416,61.14415317839308,9559000
2014-02-25,62.11729049682617,62.79355389907105,61.96059324648419,62.66160328724476,3761800
2014-02-26,62.72760772705078,62.78533732919236,61.671977121002115,62.12557134643931,5433200
2014-02-27,62.69459533691406,63.01623876387,62.34821785194908,62.49666624437013,4227300
2014-02-28,63.72547149658203,64.0883466649062,62.51315055996012,62.711079609931915,6176600
2014-03-03,63.58528518676758,63.882181969253224,63.11519966317404,63.25539917377772,3673400
2014-03-04,64.43473052978516,64.79760573445847,63.9481535890202,64.11309343184352,5164500
2014-03-05,64.31929016113281,64.73989506280628,63.981161497003825,64.54196593521728,3917600
2014-03-06,64.03062438964844,64.60792013950868,63.95640334697431,64.45122917429049,4200500
2014-03-07,63.83271408081055,64.38526964553691,63.53581723873742,64.33578893587593,3434700
2014-03-10,64.22856140136719,64.24505916314634,63.593535998026326,63.733735512886284,2986400
2014-03-11,64.14606475830078,64.69861999882039,63.931637988826786,64.25328128906274,3471200
2014-03-12,64.22883605957031,64.31160391687474,63.9225943560656,63.96397512732646,2875400
2014-03-13,63.74052429199219,64.64270499743608,63.69913719100751,64.3612929180523,3178600
2014-03-14,62.6562614440918,63.748814275257374,62.614880646457905,63.748814275257374,5128700
2014-03-17,63.533607482910156,63.74880274717958,62.97904932477658,63.02043642971296,3517900
2014-03-18,64.5599136352539,64.6013007211896,63.54185068019358,63.70739270915361,3670800
2014-03-19,66.18222045898438,66.46363889041812,64.51028618323987,64.61788381934892,9060100
2014-03-20,67.48169708251953,67.53135655921932,65.74354593538155,65.86770094191697,7786500
2014-03-21,67.32442474365234,68.96325672051043,67.29132264009047,68.02796758265202,11828100
2014-03-24,67.27474975585938,67.63893595888763,66.92712091557804,67.58099781884073,5306200
2014-03-25,67.12577056884766,67.99484905559233,67.0264516433574,67.53133758242922,4588800
2014-03-26,67.48995208740234,68.11899926896487,67.10093615031478,67.44029262812606,6910000
2014-03-27,67.05958557128906,67.78795838278272,66.86094131123951,67.52309726445425,5453900
2014-03-28,67.55619049072266,68.16040182088103,67.2582210103099,67.37409732882756,4787400
2014-03-31,67.86241912841797,68.09417172033365,67.38236289435741,67.9369146414106,3513700
2014-04-01,67.73824310302734,68.73975498728781,67.52304794298858,68.16036737273541,4339800
2014-04-02,67.54788970947266,67.65548730867299,67.26647137457256,67.4899515691673,3832100
2014-04-03,68.07762145996094,68.16038934163619,67.5396207568949,67.58100785512482,4214700
2014-04-04,67.48169708251953,68.6404666188735,67.34926970639145,68.4418223972884,4788100
2014-04-07,67.10922241210938,67.85414595931522,66.83608272566983,67.45685129587729,5286700
2014-04-08,66.76158905029297,67.49823386567911,66.30635627009522,67.10093922888981,4044900
2014-04-09,67.36579132080078,67.50649731981747,66.62914660267437,66.87745650723114,3308900
2014-04-10,66.20703125,67.86241399829703,66.03321681920289,67.39063016762373,4850000
