Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2014-01-02,42.19770050048828,42.40792850204746,42.02372080395183,42.27019434517632,15627600
2014-01-03,42.523921966552734,42.73414999816187,42.19770653222094,42.25570161626118,14214100
2014-01-06,42.770389556884766,43.11110371454043,42.647154168583945,42.88637694337388,17550700
2014-01-07,42.277462005615234,43.08212608099095,42.12522900901948,42.98063741659378,17851200
2014-01-08,42.6761589050293,42.70515644976115,42.26295357135361,42.43693607438667,14687400
2014-01-09,42.59641647338867,42.77039897410868,42.28470255041862,42.75590020193551,13242500
2014-01-10,42.40068817138672,42.5964146740617,42.17596136023238,42.5311715847174,12694900
2014-01-13,41.8279914855957,42.531163802805146,41.70475333255735,42.41517641689945,20711600
2014-01-14,41.856990814208984,42.46592530760575,41.72650465381271,42.26294529956847,30272400
2014-01-15,43.12561798095703,43.24160540912689,41.84975350573015,41.84975350573015,35186600
2014-01-16,42.76313400268555,43.36481759966045,42.581903570468526,42.618149103840544,21689400
2014-01-17,42.12520980834961,42.93712151881633,42.06721473206612,42.922622749745464,20997900
2014-01-21,42.168697357177734,42.36442656378125,41.740996174480514,42.11070505449357,19548300
2014-01-22,41.74823760986328,42.28468084345374,41.62499949233499,42.28468084345374,15433500
2014-01-23,40.93634796142578,41.39304684974111,40.74786668482998,41.38579884619116,26234600
2014-01-24,39.93595886230469,40.856610267203536,39.93595886230469,40.59563786702958,26833100
2014-01-27,39.93595886230469,40.45065289300423,39.645988914253984,39.92871085801468,23935000
2014-01-28,40.407127380371094,40.842079193104986,40.04466661464079,40.15340318514617,18041000
2014-01-29,40.254905700683594,40.50137921736853,39.76195866731372,39.84170050585254,25459000
2014-01-30,40.595619201660156,40.87833825007173,40.32739892052061,40.646363504433666,17031100
2014-01-31,40.131675720214844,40.67536713022781,40.00118956058313,40.23316434096006,18174000
2014-02-03,39.37049865722656,40.537620275319895,39.29075682749665,40.23315448764951,28549900
2014-02-04,39.83446502685547,40.12443217181743,39.58074066398599,39.66773329629679,20709300
2014-02-05,40.022926330566406,40.19690875505064,39.56622765133933,39.943184501234335,19491600
2014-02-06,40.9435920715332,40.99433638763171,40.01569284532304,40.12442948038076,20881600
2014-02-07,41.045082092285156,41.26980890357949,40.7841097347454,41.06683163231875,23388500
2014-02-10,41.132076263427734,41.26255968173051,40.878351899483725,41.153823038918524,14715200
2014-02-11,41.63226318359375,41.73375180285919,41.01608070070643,41.03782747187547,18774100
2014-02-12,41.697509765625,41.835243936862895,41.43653742824146,41.567023596933225,13437900
2014-02-13,42.06721496582031,42.117959275171614,41.29154879104191,41.37129063869608,16605500
2014-02-14,42.154205322265625,42.212197630406905,41.86423548548729,41.96572409875252,13067300
2014-02-18,42.40068817138672,42.516675578514594,41.97298408909808,42.0599739531045,14983800
2014-02-19,41.509029388427734,42.4369313592419,41.480034612275546,42.306445187804876,18669900
